custID,contact,duration,age,region,job,marital,education,default,balance,housing,loan,Equal_balance,Equal_Frequence,Binned_age,response,Flag
2976,3,143,31,4,5,2,3,1,352,2,1,2,2,1,0,0
2979,3,350,56,1,2,1,2,1,193,2,1,2,4,4,0,1
2982,3,565,33,5,1,3,2,1,1876,2,1,4,4,1,0,1
2983,3,850,57,4,10,2,3,1,-1,1,1,1,4,4,1,1
2984,3,44,45,5,3,3,3,1,1640,2,1,3,1,3,0,1
2987,3,102,49,6,8,2,2,1,1037,1,1,3,1,4,0,0
2989,3,129,57,4,10,2,2,1,3767,2,1,4,2,4,0,0
2990,3,977,40,2,2,2,1,1,4253,2,1,4,4,3,0,0
2993,3,71,61,6,6,2,2,1,4940,2,1,4,1,4,0,1
2996,3,369,51,3,1,2,1,1,765,2,1,3,4,4,0,1
2998,3,22,42,3,2,2,1,1,383,2,1,2,1,3,0,0
2999,3,378,60,4,5,2,1,1,817,2,1,3,4,4,0,1
3000,3,240,41,6,2,2,1,1,8994,2,1,4,3,3,0,1
3001,3,80,41,4,8,2,1,1,529,2,1,3,1,3,0,0
3003,3,380,46,6,8,2,2,1,2043,2,1,4,4,3,0,1
3004,3,108,54,4,2,2,2,1,1721,2,1,4,2,4,0,0
3005,3,927,51,2,2,2,2,1,8349,2,1,4,4,4,1,1
3006,3,389,47,4,8,1,2,1,5705,2,1,4,4,3,0,1
3008,3,273,30,7,2,2,2,1,149,2,1,2,3,1,0,1
3009,3,48,32,5,5,3,2,1,186,2,1,2,1,1,0,0
3010,3,8,35,4,2,2,1,1,513,2,1,2,1,2,0,1
3011,3,628,48,6,2,3,2,1,10444,2,1,4,4,3,0,1
3013,3,221,53,4,8,2,2,1,12499,2,1,4,3,4,0,1
3014,3,217,48,5,10,2,2,1,742,2,1,3,3,3,0,1
3015,3,762,42,6,8,2,2,1,857,2,1,3,4,3,0,1
3017,3,302,32,3,1,3,2,1,106,2,1,2,3,1,0,1
3018,3,411,51,4,11,2,2,1,884,2,1,3,4,4,0,0
3019,3,245,34,3,2,2,2,1,794,2,1,3,3,2,0,0
3020,3,746,43,3,2,2,2,1,1524,2,1,3,4,3,0,1
3021,3,673,50,4,2,2,2,1,705,2,1,3,4,4,0,1
3023,3,232,25,7,8,3,2,1,223,2,1,2,3,1,0,1
3024,3,115,60,3,2,2,2,1,873,2,1,3,2,4,0,1
3025,3,485,32,4,10,3,4,1,12326,1,1,4,4,1,0,1
3026,3,106,44,5,1,2,2,1,520,2,2,2,2,3,0,0
3028,3,1044,36,4,1,2,2,1,1160,2,1,3,4,2,0,0
3029,3,180,29,5,3,3,3,1,352,2,1,2,2,1,0,1
3030,3,354,29,6,5,3,3,1,2270,2,1,4,4,1,0,1
3031,3,55,42,6,2,2,2,1,199,2,1,2,1,3,0,1
3037,3,374,41,5,8,2,1,1,523,2,1,3,4,3,0,1
3038,3,295,45,4,1,2,2,1,-36,2,1,1,3,3,0,1
3039,3,149,41,1,1,2,3,1,6309,2,1,4,2,3,0,1
3041,3,668,34,6,7,3,3,1,3256,2,1,4,4,2,0,1
3042,3,95,47,7,8,2,2,1,1801,2,1,4,1,3,0,1
3043,3,229,49,7,10,2,2,1,7035,2,1,4,3,4,0,1
3045,3,286,51,6,11,2,2,1,494,2,1,2,3,4,0,0
3047,3,335,47,4,8,1,2,1,500,2,2,2,4,3,0,1
3048,3,323,29,5,10,3,2,1,8036,1,1,4,4,1,0,1
3049,3,140,51,5,2,2,1,1,129,2,1,2,2,4,0,1
3050,3,159,49,4,4,3,1,1,1347,2,1,3,2,4,0,1
3051,3,293,43,3,8,2,2,1,957,2,1,3,3,3,0,1
3052,3,85,41,6,2,2,1,1,477,2,1,2,1,3,0,1
3053,3,343,29,3,1,3,2,1,1195,2,1,3,4,1,0,1
3054,3,295,42,3,2,2,1,1,1498,2,1,3,3,3,0,0
3056,3,183,44,3,5,2,3,1,551,2,2,3,3,3,0,1
3057,3,304,44,6,8,1,2,1,2809,2,1,4,3,3,0,1
3058,3,382,30,5,5,2,3,1,271,2,1,2,4,1,0,1
3059,3,514,26,2,2,3,2,1,322,1,1,2,4,1,0,0
3060,3,142,28,4,10,3,2,1,326,2,1,2,2,1,0,0
3061,3,162,42,3,10,2,3,1,2449,2,2,4,2,3,0,1
3062,3,301,40,3,4,1,1,1,3035,2,1,4,3,3,0,1
3063,3,264,49,5,6,2,2,1,383,2,1,2,3,4,0,0
3064,3,150,42,2,1,1,2,1,2106,2,1,4,2,3,0,1
3066,3,326,47,2,2,2,1,1,7487,2,1,4,4,3,0,1
3070,3,125,41,4,10,2,3,1,865,2,1,3,2,3,0,1
3071,3,232,40,4,2,3,4,1,5081,2,1,4,3,3,0,1
3072,3,312,48,2,1,2,2,1,7595,2,1,4,3,3,0,1
3073,3,423,41,2,2,2,1,1,405,2,1,2,4,3,0,1
3074,3,163,60,3,6,2,2,1,2415,2,1,4,2,4,0,1
3075,3,191,44,5,5,2,3,1,2262,1,1,4,3,3,0,1
3076,3,248,49,2,7,3,3,1,24,2,1,1,3,4,0,0
3077,3,146,47,4,5,1,3,1,5298,2,1,4,2,3,0,0
3078,3,125,48,3,10,2,2,1,2051,2,1,4,2,3,0,1
3079,3,234,44,4,1,2,1,1,288,2,1,2,3,3,0,1
3080,3,17,28,4,2,2,1,1,0,1,1,1,1,1,0,1
3082,3,554,29,6,2,2,1,1,274,2,1,2,4,1,0,1
3083,3,162,28,5,9,3,2,1,286,2,1,2,2,1,0,0
3084,3,436,43,5,8,1,2,1,240,2,1,2,4,3,0,1
3085,3,297,32,6,8,2,2,1,188,2,1,2,3,1,0,0
3086,3,302,44,4,10,1,2,1,1135,2,1,3,3,3,0,1
3087,3,349,42,2,10,2,2,1,750,2,2,3,4,3,0,1
3088,3,174,45,6,2,2,1,1,2086,2,1,4,2,3,0,1
3090,3,902,48,5,10,3,2,1,10617,2,1,4,4,3,0,0
3091,3,137,45,5,2,2,1,1,619,2,1,3,2,3,0,1
3092,3,282,27,3,2,3,2,1,1337,2,1,3,3,1,0,1
3093,3,321,55,5,2,2,1,1,791,2,1,3,4,4,0,0
3094,3,126,45,2,3,2,2,1,285,2,1,2,2,3,0,0
3096,3,21,44,3,11,2,2,1,847,2,1,3,1,3,0,1
3098,3,97,51,4,4,2,1,1,336,1,1,2,1,4,0,1
3099,3,402,30,4,2,3,2,1,708,2,1,3,4,1,0,1
3100,3,252,43,4,2,2,2,1,18302,2,1,4,3,3,0,1
3102,3,360,30,3,2,2,1,1,1721,2,1,4,4,1,0,1
3103,3,89,41,4,2,2,2,1,399,2,1,2,1,3,0,1
3104,3,241,29,3,2,2,2,1,493,2,2,2,3,1,0,1
3105,3,574,31,5,1,2,2,1,480,2,1,2,4,1,0,1
3106,3,274,40,3,10,3,2,1,322,2,1,2,3,3,0,1
3107,3,154,41,4,2,2,2,1,2508,2,1,4,2,3,0,1
3108,3,71,43,5,1,1,2,1,858,2,1,3,1,3,0,1
3109,3,122,43,3,2,2,1,1,-117,2,1,1,2,3,0,1
3110,3,166,50,5,3,2,3,1,-60,2,1,1,2,4,0,0
3111,3,163,40,2,11,1,2,1,305,2,1,2,2,3,0,1
3112,3,167,23,3,2,3,2,1,-110,2,1,1,2,1,0,1
3113,3,91,37,6,1,2,2,1,77,2,1,1,1,2,0,1
3115,3,594,29,0,2,2,2,1,342,2,1,2,4,1,0,1
3116,3,86,46,5,10,2,2,1,1703,2,1,4,1,3,0,1
3117,3,40,31,4,1,2,2,1,0,2,1,1,1,1,0,1
3118,3,166,57,3,10,3,2,1,6931,2,1,4,2,4,0,1
3119,3,302,54,2,2,2,2,1,1729,2,1,4,3,4,0,1
3120,3,303,44,6,2,2,1,1,-343,2,1,1,3,3,0,1
3121,3,636,36,3,2,2,2,1,0,1,1,1,4,2,0,0
3122,3,341,54,4,2,2,2,1,255,2,1,2,4,4,0,1
3123,3,483,38,6,10,2,2,1,1677,2,2,4,4,2,0,1
3125,3,234,40,2,2,2,2,1,394,2,1,2,3,3,0,1
3126,3,32,46,2,10,2,2,1,1659,2,1,4,1,3,0,0
3127,3,211,41,5,1,3,2,1,35,2,1,1,3,3,0,0
3129,3,482,36,4,1,2,2,1,467,2,1,2,4,2,0,1
3133,3,225,44,3,2,2,1,1,130,2,1,2,3,3,0,0
3134,3,256,38,5,1,2,2,1,772,2,1,3,3,2,0,1
3135,3,567,44,5,10,2,2,1,3053,2,1,4,4,3,0,1
3136,3,2241,43,3,10,3,2,1,33,2,1,1,4,3,0,0
3137,3,147,42,2,2,2,1,1,373,2,1,2,2,3,0,1
3139,3,260,52,5,8,2,2,1,1150,2,1,3,3,4,0,1
3140,3,254,41,2,10,3,3,1,7010,2,1,4,3,3,0,0
3141,3,1118,29,5,2,2,2,1,484,2,1,2,4,1,0,1
3142,3,76,36,4,2,2,4,1,-452,2,1,1,1,2,0,1
3143,3,79,42,3,2,2,4,1,1465,2,1,3,1,3,0,1
3144,3,94,34,6,5,2,3,1,95,1,1,2,1,2,0,1
3145,3,208,35,7,10,2,2,1,109,2,2,2,3,2,0,1
3149,3,256,58,3,1,2,2,1,-1391,2,2,1,3,4,0,0
3150,3,19,50,1,2,2,2,1,942,2,1,3,1,4,0,0
3151,3,173,57,3,10,1,2,1,3610,2,1,4,2,4,0,1
3153,3,414,46,1,2,3,2,1,3037,2,1,4,4,3,0,1
3154,3,227,47,5,2,1,1,1,647,2,1,3,3,3,0,1
3155,3,349,49,3,2,1,1,1,442,2,1,2,4,4,0,1
3157,3,103,26,2,2,3,2,1,914,2,2,3,1,1,0,0
3158,3,249,52,5,5,2,3,1,699,2,1,3,3,4,0,1
3159,3,143,47,1,5,2,2,1,757,2,1,3,2,3,0,1
3161,3,168,20,5,9,3,3,1,92,2,1,2,2,1,0,1
3162,3,260,43,5,8,2,2,1,0,2,1,1,3,3,0,1
3163,3,162,53,5,1,2,2,1,5191,2,1,4,2,4,0,1
3164,3,187,40,3,7,2,1,1,491,2,1,2,3,3,0,0
3169,3,104,36,2,2,2,2,1,-472,2,2,1,2,2,0,1
3171,3,1204,30,2,1,3,2,2,-41,2,1,1,4,1,0,1
3172,3,95,41,4,5,2,3,1,1316,1,1,3,1,3,0,1
3173,3,176,56,4,8,2,2,1,1303,2,1,3,2,4,0,1
3174,3,179,44,1,2,2,1,1,3962,2,1,4,2,3,0,1
3175,3,319,45,3,2,2,2,1,962,2,1,3,4,3,0,1
3176,3,114,43,1,6,2,1,1,548,1,2,3,2,3,0,0
3177,3,170,50,4,10,2,3,1,3416,2,1,4,2,4,0,1
3180,3,347,39,7,1,2,1,1,-510,2,1,1,4,2,0,0
3181,3,86,32,3,5,3,3,1,0,2,1,1,1,1,0,0
3182,3,101,46,5,8,2,2,1,86,2,1,2,1,3,0,0
3183,3,288,58,5,5,2,3,1,51,2,1,1,3,4,0,1
3186,3,90,42,5,5,2,1,1,1000,2,1,3,1,3,0,0
3188,3,468,50,4,2,2,2,1,110,2,1,2,4,4,0,1
3189,3,226,50,4,5,2,3,1,-600,2,1,1,3,4,0,0
3190,3,54,42,5,4,3,1,1,6714,2,1,4,1,3,0,1
3191,3,1162,41,4,2,2,2,1,1609,2,1,3,4,3,1,1
3192,3,114,50,4,2,2,1,1,5966,2,1,4,2,4,0,1
3195,3,755,48,2,1,2,2,1,2599,2,2,4,4,3,0,0
3196,3,305,50,2,5,2,3,2,-166,2,1,1,3,4,0,1
3199,3,391,57,5,5,2,3,1,2837,2,1,4,4,4,0,1
3200,3,204,49,6,1,3,2,1,2372,2,1,4,3,4,0,1
3201,3,236,30,5,5,2,2,1,788,2,1,3,3,1,0,0
3203,3,125,41,4,4,2,1,1,3827,2,1,4,2,3,0,0
3204,3,141,47,2,8,2,2,1,631,2,1,3,2,3,0,1
3205,3,360,46,5,1,2,2,1,4707,2,1,4,4,3,0,0
3208,3,100,53,3,3,2,3,1,488,2,1,2,1,4,0,0
3209,3,70,51,5,6,2,2,1,0,1,1,1,1,4,0,1
3210,3,254,47,4,10,2,2,1,234,2,1,2,3,3,0,1
3212,3,246,47,4,5,1,3,1,124,1,1,2,3,3,0,1
3213,3,97,48,5,8,2,2,1,7124,2,1,4,1,3,0,1
3214,3,135,45,5,2,2,2,1,5243,2,1,4,2,3,0,0
3215,3,755,52,7,2,1,1,1,-222,2,1,1,4,4,1,0
3216,3,73,53,4,6,2,3,1,213,2,1,2,1,4,0,1
3217,3,12,54,7,10,2,3,1,3352,2,2,4,1,4,0,1
3218,3,65,46,3,1,1,2,1,2924,2,2,4,1,3,0,0
3219,3,420,48,7,1,1,2,1,1288,2,1,3,4,3,0,1
3220,3,259,43,5,6,2,2,1,65,2,2,1,3,3,0,1
3222,3,189,56,5,6,2,2,1,2202,2,1,4,3,4,0,1
3223,3,263,48,4,8,1,2,1,0,2,2,1,3,3,0,1
3224,3,126,45,3,2,2,1,1,2578,2,1,4,2,3,0,1
3228,3,71,44,3,5,2,3,1,1201,2,1,3,1,3,0,0
3229,3,735,40,4,8,2,2,1,4834,2,1,4,4,3,0,1
3230,3,75,57,3,5,2,2,1,3931,2,1,4,1,4,0,1
3231,3,87,42,4,10,3,2,1,2188,2,1,4,1,3,0,0
3232,3,183,58,3,8,2,2,1,0,2,1,1,3,4,0,1
3233,3,62,40,7,8,1,2,1,2241,2,1,4,1,3,0,1
3234,3,150,49,3,8,1,2,1,4243,2,2,4,2,4,0,1
3235,3,244,46,5,5,3,2,1,284,2,1,2,3,3,0,0
3238,3,197,42,6,2,2,2,1,10883,2,1,4,3,3,0,1
3239,3,121,43,3,2,2,1,1,1884,2,1,4,2,3,0,0
3240,3,27,41,5,7,2,2,1,173,2,1,2,1,3,0,1
3241,3,157,60,5,6,1,2,1,2883,2,2,4,2,4,0,1
3242,3,203,51,3,3,2,3,1,7743,2,2,4,3,4,0,1
3243,3,115,48,4,2,2,2,1,2224,2,1,4,2,3,0,0
3246,3,153,41,1,2,2,1,1,1363,2,1,3,2,3,0,0
3247,3,182,60,6,6,2,2,1,2426,2,1,4,3,4,0,0
3248,3,55,54,4,2,2,2,1,609,2,1,3,1,4,0,1
3249,3,305,49,2,3,2,3,1,257,2,1,2,3,4,0,1
3250,3,140,47,6,5,2,1,1,60,2,2,1,2,3,0,1
3254,3,374,47,2,2,2,1,1,-116,2,1,1,4,3,0,1
3255,3,240,46,5,1,2,2,1,2249,1,2,4,3,3,0,1
3256,3,1088,29,4,5,2,3,1,159,2,2,2,4,1,0,0
3257,3,219,44,5,3,2,1,1,321,2,2,2,3,3,0,0
3258,3,41,52,8,2,1,1,1,2044,2,1,4,1,4,0,1
3259,3,558,33,5,2,3,2,1,57,2,1,1,4,1,0,1
3260,3,436,43,4,2,2,2,1,1116,2,1,3,4,3,0,1
3261,3,463,45,3,2,2,1,1,1115,2,1,3,4,3,0,1
3262,3,265,42,6,2,3,2,1,1519,2,1,3,3,3,0,1
3264,3,113,58,7,10,2,2,1,6533,2,1,4,2,4,0,1
3265,3,200,50,4,2,2,4,1,703,2,1,3,3,4,0,1
3266,3,158,56,5,2,1,1,1,5862,2,1,4,2,4,0,1
3267,3,34,46,4,2,2,2,1,1167,2,1,3,1,3,0,1
3268,3,160,44,2,2,3,1,1,135,2,1,2,2,3,0,1
3269,3,167,52,3,1,2,2,1,262,2,1,2,2,4,0,1
3272,3,504,46,5,8,2,2,1,608,1,1,3,4,3,0,1
3273,3,303,47,3,1,1,2,1,123,2,1,2,3,3,0,1
3274,3,109,40,3,2,1,2,1,922,2,1,3,2,3,0,0
3275,3,90,48,2,2,2,1,1,2043,2,1,4,1,3,0,1
3276,3,139,34,5,4,2,1,1,101,2,1,2,2,2,0,0
3278,3,241,43,6,11,2,1,1,1116,2,2,3,3,3,0,1
3280,3,171,39,3,3,2,2,1,0,2,1,1,2,2,0,0
3282,3,285,54,4,2,2,1,1,1105,2,1,3,3,4,0,1
3283,3,86,46,5,5,2,2,1,4319,2,1,4,1,3,0,1
3285,3,451,47,3,8,2,2,1,3740,2,1,4,4,3,0,1
3286,3,347,40,4,2,2,2,1,9477,2,1,4,4,3,0,1
3287,3,116,50,3,2,2,1,1,2572,2,1,4,2,4,0,1
3288,3,191,40,4,2,2,1,1,476,2,1,2,3,3,0,1
3289,3,77,47,7,2,2,1,2,-1610,2,2,1,1,3,0,1
3290,3,1036,57,5,6,1,3,1,2926,2,1,4,4,4,0,1
3291,3,303,47,3,1,2,2,1,2737,2,1,4,3,3,0,0
3294,3,750,53,6,3,2,2,1,129,2,1,2,4,4,0,1
3295,3,695,59,4,2,2,1,1,372,2,1,2,4,4,1,1
3296,3,435,40,3,3,2,2,1,0,2,2,1,4,3,0,1
3297,3,397,60,2,3,1,2,1,93,2,1,2,4,4,0,1
3299,3,208,57,2,2,2,2,1,2549,1,1,4,3,4,0,1
3300,3,163,45,2,2,2,1,1,2316,2,1,4,2,3,0,1
3301,3,483,44,5,2,2,4,1,170,2,1,2,4,3,1,1
3303,3,161,42,3,5,3,3,1,2470,2,1,4,2,3,0,0
3304,3,1000,30,4,2,2,2,1,2,2,1,1,4,1,0,0
3305,3,112,57,6,3,2,2,1,1206,2,2,3,2,4,0,1
3306,3,599,53,5,1,1,2,1,-458,2,1,1,4,4,0,0
3308,3,58,53,5,10,2,3,1,5027,2,1,4,1,4,0,1
3310,3,74,44,2,5,2,3,1,2791,2,1,4,1,3,0,1
3311,3,79,56,5,6,2,2,1,1951,2,1,4,1,4,0,1
3312,3,231,46,4,10,1,3,1,471,2,1,2,3,3,0,0
3313,3,191,45,5,10,2,2,1,4166,2,1,4,3,3,0,0
3314,3,202,42,4,2,2,1,1,774,2,1,3,3,3,0,1
3315,3,1257,49,6,1,3,2,1,833,2,1,3,4,4,1,0
3317,3,257,44,2,2,3,2,1,745,1,1,3,3,3,0,0
3318,3,352,54,1,3,2,2,1,759,2,1,3,4,4,0,1
3319,3,285,51,4,7,1,2,1,179,2,1,2,3,4,0,1
3320,3,93,49,1,2,3,1,1,3509,2,1,4,1,4,0,1
3322,3,290,58,3,6,2,3,1,2997,2,2,4,3,4,0,0
3323,3,1165,53,4,2,2,4,1,3238,2,1,4,4,4,0,1
3324,3,164,42,5,10,2,2,1,2169,2,1,4,2,3,0,0
3325,3,520,49,6,12,2,1,1,397,2,2,2,4,4,1,0
3327,3,187,50,3,8,3,2,1,600,2,1,3,3,4,0,0
3328,3,106,53,3,3,2,3,1,26012,2,1,4,2,4,0,0
3329,3,219,26,2,2,2,2,1,930,2,1,3,3,1,0,1
3330,3,236,46,5,5,2,3,1,1415,2,1,3,3,3,0,1
3332,3,651,50,3,3,2,1,1,536,2,1,3,4,4,1,0
3333,3,124,42,4,2,2,2,1,694,2,1,3,2,3,0,1
3334,3,98,42,5,5,2,3,1,10,2,1,1,1,3,0,1
3336,3,120,60,3,6,2,3,1,1423,2,1,3,2,4,0,1
3337,3,291,49,7,2,3,1,1,3050,2,1,4,3,4,0,1
3338,3,101,40,3,3,2,1,1,4274,2,2,4,1,3,0,1
3339,3,417,45,4,2,2,2,1,1108,2,1,3,4,3,0,0
3340,3,191,40,5,2,2,1,1,1234,2,1,3,3,3,0,0
3341,3,131,60,5,1,1,2,1,3512,2,1,4,2,4,0,1
3342,3,221,42,6,2,2,1,1,3959,2,1,4,3,3,0,1
3343,3,229,60,3,6,2,2,1,0,2,1,1,3,4,0,1
3344,3,104,60,3,6,2,2,1,-242,2,1,1,2,4,0,1
3345,3,72,41,4,2,2,1,1,987,2,1,3,1,3,0,1
3346,3,186,60,4,2,2,1,1,4442,1,1,4,3,4,0,1
3347,3,23,23,5,10,3,2,1,88,2,1,2,1,1,0,0
3348,3,402,46,6,2,2,1,1,402,2,1,2,4,3,0,1
3349,3,37,44,4,8,2,2,1,-26,2,1,1,1,3,0,1
3352,3,587,59,5,8,2,2,1,8692,1,1,4,4,4,0,1
3353,3,348,50,5,5,2,3,1,117,2,1,2,4,4,0,0
3355,3,51,49,5,2,2,2,1,2580,2,1,4,1,4,0,1
3357,3,144,54,2,2,2,1,1,3410,2,1,4,2,4,0,1
3358,3,297,42,5,2,2,1,1,-210,2,1,1,3,3,0,1
3359,3,203,60,4,2,2,1,1,6730,2,1,4,3,4,0,1
3360,3,57,47,5,8,2,2,1,3251,2,1,4,1,3,0,0
3362,3,217,47,5,1,3,3,1,1386,2,1,3,3,3,0,1
3363,3,74,41,5,10,2,2,1,773,2,1,3,1,3,0,1
3364,3,405,57,4,6,2,2,1,817,2,1,3,4,4,0,0
3366,3,452,44,4,2,2,2,1,2077,2,1,4,4,3,0,0
3367,3,203,35,5,3,3,3,1,-79,2,2,1,3,2,0,1
3368,3,230,41,2,4,2,3,1,44,2,1,1,3,3,0,1
3369,3,133,28,5,9,3,2,1,0,2,1,1,2,1,0,1
3371,3,187,55,4,1,2,2,1,10510,2,1,4,3,4,0,0
3373,3,136,35,4,5,2,3,1,7,2,2,1,2,2,0,0
3374,3,1244,58,4,5,1,3,1,671,1,1,3,4,4,0,0
3375,3,225,25,1,5,3,3,1,7,2,2,1,3,1,0,0
3376,3,80,43,2,10,2,2,1,91,2,1,2,1,3,0,1
3377,3,431,29,4,8,3,2,1,23,2,1,1,4,1,0,1
3378,3,78,46,4,2,3,1,1,101,1,1,2,1,3,0,1
3380,3,301,60,4,6,2,4,1,92,2,1,2,3,4,0,1
3386,3,299,42,2,8,2,4,1,9,2,1,1,3,3,0,1
3387,3,160,47,1,2,2,2,1,45,2,1,1,2,3,0,0
3388,3,172,33,6,10,1,1,1,23,2,1,1,2,1,0,1
3389,3,49,43,3,10,3,2,1,341,2,1,2,1,3,0,1
3390,3,68,40,6,5,3,3,1,183,2,1,2,1,3,0,1
3391,3,117,35,4,2,3,2,1,566,2,1,3,2,2,0,1
3392,3,477,26,7,10,3,3,1,223,2,1,2,4,1,0,1
3393,3,99,53,3,2,2,2,1,158,2,1,2,1,4,0,1
3397,3,236,47,3,2,2,2,1,3498,2,2,4,3,3,0,0
3400,3,51,32,5,2,2,2,1,269,2,1,2,1,1,0,0
3401,3,51,30,4,10,2,3,1,-298,2,1,1,1,1,0,1
3402,3,140,54,6,8,1,1,1,272,2,1,2,2,4,0,1
3403,3,221,41,3,10,2,2,1,335,2,1,2,3,3,0,0
3404,3,98,42,4,5,3,3,1,1333,2,1,3,1,3,0,1
3406,3,71,54,2,1,2,4,1,1055,2,1,3,1,4,0,1
3408,3,74,54,4,7,1,2,1,1598,2,1,3,1,4,0,1
3409,3,126,30,4,2,2,1,1,144,2,1,2,2,1,0,0
3410,3,122,53,4,6,2,3,1,86,2,1,2,2,4,0,1
3411,3,657,45,2,5,2,3,1,1585,2,1,3,4,3,0,1
3413,3,918,28,3,2,2,2,1,100,2,2,2,4,1,0,1
3414,3,544,58,4,1,1,2,1,1992,1,1,4,4,4,0,1
3415,3,309,57,2,8,2,1,1,4640,2,1,4,3,4,0,1
3418,3,71,41,6,5,2,3,1,7047,2,1,4,1,3,0,0
3419,3,29,60,4,8,2,4,1,153,2,1,2,1,4,0,1
3420,3,193,42,2,5,2,3,1,1538,2,2,3,3,3,0,1
3421,3,198,47,2,2,2,2,1,3764,2,1,4,3,3,0,1
3422,3,57,41,5,3,1,3,1,293,1,1,2,1,3,0,0
3423,3,49,46,3,2,2,2,1,98,2,1,2,1,3,0,0
3424,3,197,45,5,5,3,3,1,0,2,1,1,3,3,0,1
3426,3,59,57,4,8,2,2,1,98,2,1,2,1,4,0,1
3427,3,196,54,4,2,1,1,1,221,2,1,2,3,4,0,1
3428,3,243,30,5,10,2,2,1,1784,2,2,4,3,1,0,1
3429,3,344,41,2,5,3,3,1,1486,2,1,3,4,3,0,1
3431,3,597,35,4,2,3,1,1,1413,2,1,3,4,2,0,1
3432,3,43,28,2,2,3,1,1,-531,2,1,1,1,1,0,1
3433,3,525,58,3,5,1,3,1,403,1,1,2,4,4,0,1
3434,3,759,35,3,10,1,3,1,0,2,1,1,4,2,0,1
3435,3,147,25,3,10,3,3,1,544,2,1,3,2,1,0,0
3437,3,122,41,4,8,3,2,1,376,2,1,2,2,3,0,1
3438,3,152,44,2,5,2,2,1,44,2,1,1,2,3,0,1
3439,3,133,36,4,11,2,2,2,-370,2,1,1,2,2,0,0
3440,3,504,41,6,8,2,2,1,830,2,2,3,4,3,0,0
3441,3,272,58,7,7,2,2,1,0,2,1,1,3,4,0,1
3442,3,164,46,2,2,2,2,1,623,2,1,3,2,3,0,0
3444,3,75,58,7,10,2,4,1,57,2,1,1,1,4,0,1
3445,3,178,53,6,1,2,2,1,-229,2,2,1,2,4,0,1
3446,3,99,51,7,2,2,2,1,2069,2,1,4,1,4,0,0
3447,3,224,38,5,4,2,2,1,1595,2,2,3,3,2,0,0
3449,3,236,46,4,7,3,3,1,2249,2,1,4,3,3,0,0
3450,3,815,39,1,5,1,3,1,11094,1,1,4,4,2,0,1
3452,3,134,47,3,1,1,1,1,415,2,2,2,2,3,0,1
3453,3,318,34,4,8,1,2,1,235,2,1,2,3,2,0,0
3455,3,911,44,4,10,2,3,1,5326,2,1,4,4,3,1,1
3456,3,238,45,5,8,2,2,1,4721,2,1,4,3,3,0,1
3457,3,225,38,4,1,2,2,1,0,2,1,1,3,2,0,1
3458,3,490,46,4,2,2,1,1,1295,2,1,3,4,3,0,0
3459,3,644,34,5,10,2,2,1,5,2,1,1,4,2,0,1
3461,3,286,27,4,2,3,1,1,501,2,1,2,3,1,0,0
3462,3,176,56,4,11,2,2,1,2967,2,1,4,2,4,0,1
3463,3,422,43,4,5,2,3,1,9321,2,1,4,4,3,0,1
3466,3,71,35,5,11,2,1,1,574,2,1,3,1,2,0,1
3467,3,106,46,3,3,2,4,1,786,2,2,3,2,3,0,1
3469,3,973,55,3,10,2,2,1,862,2,1,3,4,4,0,1
3471,3,190,43,4,5,2,3,1,4656,2,1,4,3,3,0,0
3474,3,228,32,6,5,3,2,1,7,2,1,1,3,1,0,0
3477,3,59,33,7,10,3,2,1,467,2,2,2,1,1,0,1
3478,3,294,32,2,8,2,2,1,466,2,1,2,3,1,0,0
3479,3,144,46,2,1,2,1,1,36,2,1,1,2,3,0,1
3481,3,444,39,4,1,2,2,1,695,2,1,3,4,2,0,1
3482,3,237,43,4,2,1,1,1,107,2,1,2,3,3,0,0
3483,3,399,33,5,5,3,3,1,-727,2,1,1,4,1,0,0
3484,3,132,59,5,5,2,3,1,2697,2,1,4,2,4,0,0
3485,3,995,48,3,3,2,3,1,1141,2,1,3,4,3,0,1
3486,3,334,31,5,2,2,1,1,703,2,1,3,4,1,0,0
3487,3,59,47,4,5,1,3,1,12092,2,1,4,1,3,0,1
3488,3,579,54,1,10,1,2,1,912,2,2,3,4,4,0,0
3489,3,387,48,1,2,2,1,1,791,2,1,3,4,3,0,1
3491,3,352,27,6,8,2,2,1,109,2,1,2,4,1,0,1
3492,3,484,47,5,1,2,2,1,299,2,1,2,4,3,0,1
3493,3,95,56,5,2,3,1,1,859,2,1,3,1,4,0,1
3494,3,461,26,3,10,3,2,1,2,2,2,1,4,1,0,0
3496,3,561,33,7,2,2,2,1,252,2,1,2,4,1,0,0
3497,3,468,52,5,2,2,4,1,960,2,1,3,4,4,0,1
3499,3,388,50,4,5,2,3,1,123,2,1,2,4,4,0,1
3500,3,100,43,4,2,2,2,1,5256,2,1,4,1,3,0,0
3501,3,1224,29,3,5,2,3,1,12298,1,1,4,4,1,1,0
3502,3,589,54,3,5,2,1,1,426,2,1,2,4,4,0,0
3503,3,160,30,3,1,1,2,1,430,2,1,2,2,1,0,1
3504,3,438,50,5,5,2,3,1,5702,2,1,4,4,4,0,0
3505,3,964,48,3,10,2,2,1,0,2,2,1,4,3,0,1
3507,3,103,56,3,4,1,2,1,0,1,1,1,1,4,0,1
3508,3,52,48,5,5,2,4,1,1283,2,1,3,1,3,0,1
